dx; dy; l_max; epsilon
0.00660692; 0.00660692; 100000; 0.001
Iteration; Residual; Error
1000; 7153.39; 1013.6
1001; 7148.13; 1013.58
1002; 7142.87; 1013.55
1003; 7137.62; 1013.52
1004; 7132.38; 1013.5
1005; 7127.15; 1013.47
1006; 7121.93; 1013.44
1007; 7116.71; 1013.41
1008; 7111.51; 1013.39
1009; 7106.32; 1013.36
1010; 7101.13; 1013.33
1011; 7095.95; 1013.31
1012; 7090.79; 1013.28
1013; 7085.63; 1013.25
1014; 7080.48; 1013.23
1015; 7075.34; 1013.2
1016; 7070.21; 1013.17
1017; 7065.08; 1013.15
1018; 7059.97; 1013.12
1019; 7054.87; 1013.09
1020; 7049.77; 1013.06
1021; 7044.68; 1013.04
1022; 7039.6; 1013.01
1023; 7034.53; 1012.98
1024; 7029.47; 1012.96
1025; 7024.42; 1012.93
1026; 7019.38; 1012.9
1027; 7014.34; 1012.88
1028; 7009.31; 1012.85
1029; 7004.3; 1012.82
1030; 6999.29; 1012.8
1031; 6994.29; 1012.77
1032; 6989.29; 1012.74
1033; 6984.31; 1012.72
1034; 6979.33; 1012.69
1035; 6974.37; 1012.66
1036; 6969.41; 1012.64
1037; 6964.46; 1012.61
1038; 6959.52; 1012.58
1039; 6954.59; 1012.56
1040; 6949.66; 1012.53
1041; 6944.74; 1012.5
1042; 6939.84; 1012.48
1043; 6934.94; 1012.45
1044; 6930.04; 1012.42
1045; 6925.16; 1012.4
1046; 6920.29; 1012.37
1047; 6915.42; 1012.34
1048; 6910.56; 1012.32
1049; 6905.71; 1012.29
1050; 6900.87; 1012.26
1051; 6896.03; 1012.24
1052; 6891.21; 1012.21
1053; 6886.39; 1012.18
1054; 6881.58; 1012.16
1055; 6876.77; 1012.13
1056; 6871.98; 1012.11
1057; 6867.19; 1012.08
1058; 6862.42; 1012.05
1059; 6857.65; 1012.03
1060; 6852.88; 1012
1061; 6848.13; 1011.97
1062; 6843.38; 1011.95
1063; 6838.64; 1011.92
1064; 6833.91; 1011.89
1065; 6829.19; 1011.87
1066; 6824.47; 1011.84
1067; 6819.77; 1011.81
1068; 6815.07; 1011.79
1069; 6810.38; 1011.76
1070; 6805.69; 1011.74
1071; 6801.01; 1011.71
1072; 6796.35; 1011.68
1073; 6791.68; 1011.66
1074; 6787.03; 1011.63
1075; 6782.39; 1011.6
1076; 6777.75; 1011.58
1077; 6773.12; 1011.55
1078; 6768.49; 1011.53
1079; 6763.88; 1011.5
1080; 6759.27; 1011.47
1081; 6754.67; 1011.45
1082; 6750.08; 1011.42
1083; 6745.49; 1011.39
1084; 6740.91; 1011.37
1085; 6736.34; 1011.34
1086; 6731.78; 1011.32
1087; 6727.22; 1011.29
1088; 6722.67; 1011.26
1089; 6718.13; 1011.24
1090; 6713.6; 1011.21
1091; 6709.07; 1011.19
1092; 6704.55; 1011.16
1093; 6700.04; 1011.13
1094; 6695.54; 1011.11
1095; 6691.04; 1011.08
1096; 6686.55; 1011.05
1097; 6682.06; 1011.03
1098; 6677.59; 1011
1099; 6673.12; 1010.98
1100; 6668.66; 1010.95
1101; 6664.2; 1010.92
1102; 6659.76; 1010.9
1103; 6655.32; 1010.87
1104; 6650.88; 1010.85
1105; 6646.46; 1010.82
1106; 6642.04; 1010.79
1107; 6637.63; 1010.77
1108; 6633.22; 1010.74
1109; 6628.82; 1010.72
1110; 6624.43; 1010.69
1111; 6620.05; 1010.66
1112; 6615.67; 1010.64
1113; 6611.3; 1010.61
1114; 6606.94; 1010.59
1115; 6602.58; 1010.56
1116; 6598.23; 1010.54
1117; 6593.89; 1010.51
1118; 6589.55; 1010.48
1119; 6585.23; 1010.46
1120; 6580.9; 1010.43
1121; 6576.59; 1010.41
1122; 6572.28; 1010.38
1123; 6567.98; 1010.35
1124; 6563.68; 1010.33
1125; 6559.39; 1010.3
1126; 6555.11; 1010.28
1127; 6550.84; 1010.25
1128; 6546.57; 1010.23
1129; 6542.31; 1010.2
1130; 6538.05; 1010.17
1131; 6533.8; 1010.15
1132; 6529.56; 1010.12
1133; 6525.33; 1010.1
1134; 6521.1; 1010.07
1135; 6516.88; 1010.05
1136; 6512.66; 1010.02
1137; 6508.45; 1009.99
1138; 6504.25; 1009.97
1139; 6500.06; 1009.94
1140; 6495.87; 1009.92
1141; 6491.68; 1009.89
1142; 6487.51; 1009.87
1143; 6483.34; 1009.84
1144; 6479.17; 1009.82
1145; 6475.02; 1009.79
1146; 6470.86; 1009.76
1147; 6466.72; 1009.74
1148; 6462.58; 1009.71
1149; 6458.45; 1009.69
1150; 6454.33; 1009.66
1151; 6450.21; 1009.64
1152; 6446.09; 1009.61
1153; 6441.99; 1009.58
1154; 6437.89; 1009.56
1155; 6433.79; 1009.53
1156; 6429.71; 1009.51
1157; 6425.62; 1009.48
1158; 6421.55; 1009.46
1159; 6417.48; 1009.43
1160; 6413.42; 1009.41
1161; 6409.36; 1009.38
1162; 6405.31; 1009.36
1163; 6401.26; 1009.33
1164; 6397.23; 1009.3
1165; 6393.19; 1009.28
1166; 6389.17; 1009.25
1167; 6385.15; 1009.23
1168; 6381.13; 1009.2
1169; 6377.13; 1009.18
1170; 6373.12; 1009.15
1171; 6369.13; 1009.13
1172; 6365.14; 1009.1
1173; 6361.15; 1009.08
1174; 6357.18; 1009.05
1175; 6353.21; 1009.03
1176; 6349.24; 1009
1177; 6345.28; 1008.98
1178; 6341.33; 1008.95
1179; 6337.38; 1008.92
1180; 6333.43; 1008.9
1181; 6329.5; 1008.87
1182; 6325.57; 1008.85
1183; 6321.64; 1008.82
1184; 6317.72; 1008.8
1185; 6313.81; 1008.77
1186; 6309.9; 1008.75
1187; 6306; 1008.72
1188; 6302.11; 1008.7
1189; 6298.22; 1008.67
1190; 6294.33; 1008.65
1191; 6290.46; 1008.62
1192; 6286.58; 1008.6
1193; 6282.72; 1008.57
1194; 6278.85; 1008.55
1195; 6275; 1008.52
1196; 6271.15; 1008.5
1197; 6267.31; 1008.47
1198; 6263.47; 1008.45
1199; 6259.63; 1008.42
1200; 6255.81; 1008.4
1201; 6251.99; 1008.37
1202; 6248.17; 1008.35
1203; 6244.36; 1008.32
1204; 6240.55; 1008.3
1205; 6236.76; 1008.27
1206; 6232.96; 1008.25
1207; 6229.17; 1008.22
1208; 6225.39; 1008.2
1209; 6221.61; 1008.17
1210; 6217.84; 1008.15
1211; 6214.08; 1008.12
1212; 6210.32; 1008.1
1213; 6206.56; 1008.07
1214; 6202.81; 1008.05
1215; 6199.07; 1008.02
1216; 6195.33; 1008
1217; 6191.59; 1007.97
1218; 6187.87; 1007.95
1219; 6184.14; 1007.92
1220; 6180.43; 1007.9
1221; 6176.71; 1007.87
1222; 6173.01; 1007.85
1223; 6169.31; 1007.82
1224; 6165.61; 1007.8
1225; 6161.92; 1007.77
1226; 6158.24; 1007.75
1227; 6154.56; 1007.72
1228; 6150.88; 1007.7
1229; 6147.21; 1007.67
1230; 6143.55; 1007.65
1231; 6139.89; 1007.62
1232; 6136.24; 1007.6
1233; 6132.59; 1007.57
1234; 6128.94; 1007.55
1235; 6125.31; 1007.52
1236; 6121.67; 1007.5
1237; 6118.05; 1007.47
1238; 6114.42; 1007.45
1239; 6110.81; 1007.42
1240; 6107.19; 1007.4
1241; 6103.59; 1007.37
1242; 6099.99; 1007.35
1243; 6096.39; 1007.32
1244; 6092.8; 1007.3
1245; 6089.21; 1007.27
1246; 6085.63; 1007.25
1247; 6082.05; 1007.23
1248; 6078.48; 1007.2
1249; 6074.91; 1007.18
1250; 6071.35; 1007.15
1251; 6067.8; 1007.13
1252; 6064.25; 1007.1
1253; 6060.7; 1007.08
1254; 6057.16; 1007.05
1255; 6053.62; 1007.03
1256; 6050.09; 1007
1257; 6046.56; 1006.98
1258; 6043.04; 1006.95
1259; 6039.53; 1006.93
1260; 6036.01; 1006.9
1261; 6032.51; 1006.88
1262; 6029.01; 1006.86
1263; 6025.51; 1006.83
1264; 6022.02; 1006.81
1265; 6018.53; 1006.78
1266; 6015.05; 1006.76
1267; 6011.57; 1006.73
1268; 6008.1; 1006.71
1269; 6004.63; 1006.68
1270; 6001.17; 1006.66
1271; 5997.71; 1006.63
1272; 5994.26; 1006.61
1273; 5990.81; 1006.59
1274; 5987.36; 1006.56
1275; 5983.92; 1006.54
1276; 5980.49; 1006.51
1277; 5977.06; 1006.49
1278; 5973.64; 1006.46
1279; 5970.22; 1006.44
1280; 5966.8; 1006.41
1281; 5963.39; 1006.39
1282; 5959.98; 1006.37
1283; 5956.58; 1006.34
1284; 5953.19; 1006.32
1285; 5949.79; 1006.29
1286; 5946.41; 1006.27
1287; 5943.02; 1006.24
1288; 5939.65; 1006.22
1289; 5936.27; 1006.19
1290; 5932.9; 1006.17
1291; 5929.54; 1006.15
1292; 5926.18; 1006.12
1293; 5922.83; 1006.1
1294; 5919.48; 1006.07
1295; 5916.13; 1006.05
1296; 5912.79; 1006.02
1297; 5909.45; 1006
1298; 5906.12; 1005.98
1299; 5902.79; 1005.95
1300; 5899.47; 1005.93
1301; 5896.15; 1005.9
1302; 5892.84; 1005.88
1303; 5889.53; 1005.85
1304; 5886.22; 1005.83
1305; 5882.92; 1005.81
1306; 5879.62; 1005.78
1307; 5876.33; 1005.76
1308; 5873.04; 1005.73
1309; 5869.76; 1005.71
1310; 5866.48; 1005.68
1311; 5863.21; 1005.66
1312; 5859.94; 1005.64
1313; 5856.67; 1005.61
1314; 5853.41; 1005.59
1315; 5850.16; 1005.56
1316; 5846.9; 1005.54
1317; 5843.66; 1005.52
1318; 5840.41; 1005.49
1319; 5837.17; 1005.47
1320; 5833.94; 1005.44
1321; 5830.71; 1005.42
1322; 5827.48; 1005.39
1323; 5824.26; 1005.37
1324; 5821.04; 1005.35
1325; 5817.83; 1005.32
1326; 5814.62; 1005.3
1327; 5811.42; 1005.27
1328; 5808.22; 1005.25
1329; 5805.02; 1005.23
1330; 5801.83; 1005.2
1331; 5798.64; 1005.18
1332; 5795.46; 1005.15
1333; 5792.28; 1005.13
1334; 5789.1; 1005.11
1335; 5785.93; 1005.08
1336; 5782.76; 1005.06
1337; 5779.6; 1005.03
1338; 5776.44; 1005.01
1339; 5773.29; 1004.99
1340; 5770.14; 1004.96
1341; 5766.99; 1004.94
1342; 5763.85; 1004.91
1343; 5760.71; 1004.89
1344; 5757.58; 1004.87
1345; 5754.45; 1004.84
1346; 5751.33; 1004.82
1347; 5748.2; 1004.79
1348; 5745.09; 1004.77
1349; 5741.97; 1004.75
1350; 5738.86; 1004.72
1351; 5735.76; 1004.7
1352; 5732.66; 1004.67
1353; 5729.56; 1004.65
1354; 5726.47; 1004.63
1355; 5723.38; 1004.6
1356; 5720.3; 1004.58
1357; 5717.22; 1004.55
1358; 5714.14; 1004.53
1359; 5711.07; 1004.51
1360; 5708; 1004.48
1361; 5704.93; 1004.46
1362; 5701.87; 1004.44
1363; 5698.81; 1004.41
1364; 5695.76; 1004.39
1365; 5692.71; 1004.36
1366; 5689.67; 1004.34
1367; 5686.63; 1004.32
1368; 5683.59; 1004.29
1369; 5680.56; 1004.27
1370; 5677.53; 1004.25
1371; 5674.5; 1004.22
1372; 5671.48; 1004.2
1373; 5668.46; 1004.17
1374; 5665.45; 1004.15
1375; 5662.44; 1004.13
1376; 5659.43; 1004.1
1377; 5656.43; 1004.08
1378; 5653.43; 1004.06
1379; 5650.44; 1004.03
1380; 5647.45; 1004.01
1381; 5644.46; 1003.98
1382; 5641.48; 1003.96
1383; 5638.5; 1003.94
1384; 5635.52; 1003.91
1385; 5632.55; 1003.89
1386; 5629.58; 1003.87
1387; 5626.62; 1003.84
1388; 5623.66; 1003.82
1389; 5620.7; 1003.79
1390; 5617.75; 1003.77
1391; 5614.8; 1003.75
1392; 5611.86; 1003.72
1393; 5608.91; 1003.7
1394; 5605.98; 1003.68
1395; 5603.04; 1003.65
1396; 5600.11; 1003.63
1397; 5597.19; 1003.61
1398; 5594.26; 1003.58
1399; 5591.34; 1003.56
1400; 5588.43; 1003.54
1401; 5585.52; 1003.51
1402; 5582.61; 1003.49
1403; 5579.7; 1003.46
1404; 5576.8; 1003.44
1405; 5573.91; 1003.42
1406; 5571.01; 1003.39
1407; 5568.12; 1003.37
1408; 5565.24; 1003.35
1409; 5562.35; 1003.32
1410; 5559.47; 1003.3
1411; 5556.6; 1003.28
1412; 5553.73; 1003.25
1413; 5550.86; 1003.23
1414; 5547.99; 1003.21
1415; 5545.13; 1003.18
1416; 5542.27; 1003.16
1417; 5539.42; 1003.14
1418; 5536.57; 1003.11
1419; 5533.72; 1003.09
1420; 5530.88; 1003.07
1421; 5528.04; 1003.04
1422; 5525.2; 1003.02
1423; 5522.37; 1003
1424; 5519.54; 1002.97
1425; 5516.71; 1002.95
1426; 5513.89; 1002.92
1427; 5511.07; 1002.9
1428; 5508.26; 1002.88
1429; 5505.45; 1002.85
1430; 5502.64; 1002.83
1431; 5499.83; 1002.81
1432; 5497.03; 1002.78
1433; 5494.23; 1002.76
1434; 5491.44; 1002.74
1435; 5488.65; 1002.71
1436; 5485.86; 1002.69
1437; 5483.08; 1002.67
1438; 5480.29; 1002.64
1439; 5477.52; 1002.62
1440; 5474.74; 1002.6
1441; 5471.97; 1002.57
1442; 5469.21; 1002.55
1443; 5466.44; 1002.53
1444; 5463.68; 1002.5
1445; 5460.92; 1002.48
1446; 5458.17; 1002.46
1447; 5455.42; 1002.44
1448; 5452.67; 1002.41
1449; 5449.93; 1002.39
1450; 5447.19; 1002.37
1451; 5444.45; 1002.34
1452; 5441.72; 1002.32
1453; 5438.99; 1002.3
1454; 5436.26; 1002.27
1455; 5433.54; 1002.25
1456; 5430.82; 1002.23
1457; 5428.1; 1002.2
1458; 5425.39; 1002.18
1459; 5422.68; 1002.16
1460; 5419.97; 1002.13
1461; 5417.26; 1002.11
1462; 5414.56; 1002.09
1463; 5411.87; 1002.06
1464; 5409.17; 1002.04
1465; 5406.48; 1002.02
1466; 5403.79; 1001.99
1467; 5401.11; 1001.97
1468; 5398.43; 1001.95
1469; 5395.75; 1001.93
1470; 5393.07; 1001.9
1471; 5390.4; 1001.88
1472; 5387.73; 1001.86
1473; 5385.07; 1001.83
1474; 5382.41; 1001.81
1475; 5379.75; 1001.79
1476; 5377.09; 1001.76
1477; 5374.44; 1001.74
1478; 5371.79; 1001.72
1479; 5369.15; 1001.69
1480; 5366.5; 1001.67
1481; 5363.86; 1001.65
1482; 5361.23; 1001.63
1483; 5358.59; 1001.6
1484; 5355.96; 1001.58
1485; 5353.34; 1001.56
1486; 5350.71; 1001.53
1487; 5348.09; 1001.51
1488; 5345.47; 1001.49
1489; 5342.86; 1001.46
1490; 5340.25; 1001.44
1491; 5337.64; 1001.42
1492; 5335.03; 1001.4
1493; 5332.43; 1001.37
1494; 5329.83; 1001.35
1495; 5327.23; 1001.33
1496; 5324.64; 1001.3
1497; 5322.05; 1001.28
1498; 5319.46; 1001.26
1499; 5316.88; 1001.24
1500; 5314.3; 1001.21
1501; 5311.72; 1001.19
1502; 5309.15; 1001.17
1503; 5306.57; 1001.14
1504; 5304.01; 1001.12
1505; 5301.44; 1001.1
1506; 5298.88; 1001.07
1507; 5296.32; 1001.05
1508; 5293.76; 1001.03
1509; 5291.21; 1001.01
1510; 5288.66; 1000.98
1511; 5286.11; 1000.96
1512; 5283.56; 1000.94
1513; 5281.02; 1000.91
1514; 5278.48; 1000.89
1515; 5275.95; 1000.87
1516; 5273.41; 1000.85
1517; 5270.88; 1000.82
1518; 5268.36; 1000.8
1519; 5265.83; 1000.78
1520; 5263.31; 1000.76
1521; 5260.79; 1000.73
1522; 5258.28; 1000.71
1523; 5255.76; 1000.69
1524; 5253.25; 1000.66
1525; 5250.75; 1000.64
1526; 5248.24; 1000.62
1527; 5245.74; 1000.6
1528; 5243.25; 1000.57
1529; 5240.75; 1000.55
1530; 5238.26; 1000.53
1531; 5235.77; 1000.5
1532; 5233.28; 1000.48
1533; 5230.8; 1000.46
1534; 5228.32; 1000.44
1535; 5225.84; 1000.41
1536; 5223.37; 1000.39
1537; 5220.89; 1000.37
1538; 5218.42; 1000.35
1539; 5215.96; 1000.32
1540; 5213.49; 1000.3
1541; 5211.03; 1000.28
1542; 5208.58; 1000.26
1543; 5206.12; 1000.23
1544; 5203.67; 1000.21
1545; 5201.22; 1000.19
1546; 5198.77; 1000.16
1547; 5196.33; 1000.14
1548; 5193.89; 1000.12
1549; 5191.45; 1000.1
1550; 5189.01; 1000.07
1551; 5186.58; 1000.05
1552; 5184.15; 1000.03
1553; 5181.72; 1000.01
1554; 5179.3; 999.984
1555; 5176.88; 999.961
1556; 5174.46; 999.939
1557; 5172.04; 999.916
1558; 5169.63; 999.894
1559; 5167.22; 999.871
1560; 5164.81; 999.848
1561; 5162.4; 999.826
1562; 5160; 999.803
1563; 5157.6; 999.781
1564; 5155.2; 999.758
1565; 5152.81; 999.736
1566; 5150.42; 999.713
1567; 5148.03; 999.691
1568; 5145.64; 999.668
1569; 5143.26; 999.646
1570; 5140.88; 999.623
1571; 5138.5; 999.601
1572; 5136.12; 999.578
1573; 5133.75; 999.556
1574; 5131.38; 999.533
1575; 5129.01; 999.511
1576; 5126.65; 999.488
1577; 5124.29; 999.466
1578; 5121.93; 999.443
1579; 5119.57; 999.421
1580; 5117.22; 999.399
1581; 5114.86; 999.376
1582; 5112.51; 999.354
1583; 5110.17; 999.331
1584; 5107.82; 999.309
1585; 5105.48; 999.286
1586; 5103.14; 999.264
1587; 5100.81; 999.242
1588; 5098.47; 999.219
1589; 5096.14; 999.197
1590; 5093.82; 999.175
1591; 5091.49; 999.152
1592; 5089.17; 999.13
1593; 5086.85; 999.107
1594; 5084.53; 999.085
1595; 5082.21; 999.063
1596; 5079.9; 999.04
1597; 5077.59; 999.018
1598; 5075.28; 998.996
1599; 5072.98; 998.973
1600; 5070.67; 998.951
1601; 5068.37; 998.929
1602; 5066.08; 998.906
1603; 5063.78; 998.884
1604; 5061.49; 998.862
1605; 5059.2; 998.84
1606; 5056.91; 998.817
1607; 5054.63; 998.795
1608; 5052.35; 998.773
1609; 5050.07; 998.75
1610; 5047.79; 998.728
1611; 5045.51; 998.706
1612; 5043.24; 998.684
1613; 5040.97; 998.661
1614; 5038.7; 998.639
1615; 5036.44; 998.617
1616; 5034.18; 998.595
1617; 5031.92; 998.572
1618; 5029.66; 998.55
1619; 5027.4; 998.528
1620; 5025.15; 998.506
1621; 5022.9; 998.484
1622; 5020.65; 998.461
1623; 5018.41; 998.439
1624; 5016.17; 998.417
1625; 5013.93; 998.395
1626; 5011.69; 998.373
1627; 5009.45; 998.35
1628; 5007.22; 998.328
1629; 5004.99; 998.306
1630; 5002.76; 998.284
1631; 5000.54; 998.262
1632; 4998.31; 998.24
1633; 4996.09; 998.218
1634; 4993.87; 998.195
1635; 4991.66; 998.173
1636; 4989.44; 998.151
1637; 4987.23; 998.129
1638; 4985.02; 998.107
1639; 4982.82; 998.085
1640; 4980.61; 998.063
1641; 4978.41; 998.041
1642; 4976.21; 998.019
1643; 4974.01; 997.996
1644; 4971.82; 997.974
1645; 4969.63; 997.952
1646; 4967.44; 997.93
1647; 4965.25; 997.908
1648; 4963.07; 997.886
1649; 4960.88; 997.864
1650; 4958.7; 997.842
1651; 4956.52; 997.82
1652; 4954.35; 997.798
1653; 4952.17; 997.776
1654; 4950; 997.754
1655; 4947.83; 997.732
1656; 4945.67; 997.71
1657; 4943.5; 997.688
1658; 4941.34; 997.666
1659; 4939.18; 997.644
1660; 4937.02; 997.622
1661; 4934.87; 997.6
1662; 4932.72; 997.578
1663; 4930.57; 997.556
1664; 4928.42; 997.534
1665; 4926.27; 997.512
1666; 4924.13; 997.49
1667; 4921.99; 997.468
1668; 4919.85; 997.446
1669; 4917.71; 997.424
1670; 4915.58; 997.402
1671; 4913.44; 997.38
1672; 4911.31; 997.358
1673; 4909.19; 997.336
1674; 4907.06; 997.314
1675; 4904.94; 997.293
1676; 4902.82; 997.271
1677; 4900.7; 997.249
1678; 4898.58; 997.227
1679; 4896.47; 997.205
1680; 4894.36; 997.183
1681; 4892.25; 997.161
1682; 4890.14; 997.139
1683; 4888.03; 997.117
1684; 4885.93; 997.096
1685; 4883.83; 997.074
1686; 4881.73; 997.052
1687; 4879.63; 997.03
1688; 4877.54; 997.008
1689; 4875.45; 996.986
1690; 4873.36; 996.965
1691; 4871.27; 996.943
1692; 4869.18; 996.921
1693; 4867.1; 996.899
1694; 4865.02; 996.877
1695; 4862.94; 996.855
1696; 4860.86; 996.834
1697; 4858.79; 996.812
1698; 4856.71; 996.79
1699; 4854.64; 996.768
1700; 4852.58; 996.746
1701; 4850.51; 996.725
1702; 4848.45; 996.703
1703; 4846.38; 996.681
1704; 4844.32; 996.659
1705; 4842.27; 996.638
1706; 4840.21; 996.616
1707; 4838.16; 996.594
1708; 4836.11; 996.572
1709; 4834.06; 996.551
1710; 4832.01; 996.529
1711; 4829.97; 996.507
1712; 4827.92; 996.485
1713; 4825.88; 996.464
1714; 4823.84; 996.442
1715; 4821.81; 996.42
1716; 4819.77; 996.399
1717; 4817.74; 996.377
1718; 4815.71; 996.355
1719; 4813.68; 996.334
1720; 4811.66; 996.312
1721; 4809.63; 996.29
1722; 4807.61; 996.268
1723; 4805.59; 996.247
1724; 4803.57; 996.225
1725; 4801.56; 996.204
1726; 4799.55; 996.182
1727; 4797.53; 996.16
1728; 4795.52; 996.139
1729; 4793.52; 996.117
1730; 4791.51; 996.095
1731; 4789.51; 996.074
1732; 4787.51; 996.052
1733; 4785.51; 996.03
1734; 4783.51; 996.009
1735; 4781.52; 995.987
1736; 4779.52; 995.966
1737; 4777.53; 995.944
1738; 4775.54; 995.922
1739; 4773.56; 995.901
1740; 4771.57; 995.879
1741; 4769.59; 995.858
1742; 4767.61; 995.836
1743; 4765.63; 995.815
1744; 4763.65; 995.793
1745; 4761.68; 995.771
1746; 4759.71; 995.75
1747; 4757.74; 995.728
1748; 4755.77; 995.707
1749; 4753.8; 995.685
1750; 4751.83; 995.664
1751; 4749.87; 995.642
1752; 4747.91; 995.621
1753; 4745.95; 995.599
1754; 4744; 995.578
1755; 4742.04; 995.556
1756; 4740.09; 995.535
1757; 4738.14; 995.513
1758; 4736.19; 995.492
1759; 4734.24; 995.47
1760; 4732.3; 995.449
1761; 4730.35; 995.427
1762; 4728.41; 995.406
1763; 4726.47; 995.384
1764; 4724.53; 995.363
1765; 4722.6; 995.341
1766; 4720.67; 995.32
1767; 4718.73; 995.298
1768; 4716.81; 995.277
1769; 4714.88; 995.256
1770; 4712.95; 995.234
1771; 4711.03; 995.213
1772; 4709.11; 995.191
1773; 4707.19; 995.17
1774; 4705.27; 995.148
1775; 4703.35; 995.127
1776; 4701.44; 995.106
1777; 4699.53; 995.084
1778; 4697.62; 995.063
1779; 4695.71; 995.041
1780; 4693.8; 995.02
1781; 4691.9; 994.999
1782; 4689.99; 994.977
1783; 4688.09; 994.956
1784; 4686.19; 994.935
1785; 4684.3; 994.913
1786; 4682.4; 994.892
1787; 4680.51; 994.871
1788; 4678.62; 994.849
1789; 4676.73; 994.828
1790; 4674.84; 994.807
1791; 4672.95; 994.785
1792; 4671.07; 994.764
1793; 4669.19; 994.743
1794; 4667.31; 994.721
1795; 4665.43; 994.7
1796; 4663.55; 994.679
1797; 4661.68; 994.657
1798; 4659.81; 994.636
1799; 4657.93; 994.615
1800; 4656.07; 994.593
1801; 4654.2; 994.572
1802; 4652.33; 994.551
1803; 4650.47; 994.53
1804; 4648.61; 994.508
1805; 4646.75; 994.487
1806; 4644.89; 994.466
1807; 4643.03; 994.445
1808; 4641.18; 994.423
1809; 4639.33; 994.402
1810; 4637.47; 994.381
1811; 4635.63; 994.36
1812; 4633.78; 994.338
1813; 4631.93; 994.317
1814; 4630.09; 994.296
1815; 4628.25; 994.275
1816; 4626.41; 994.253
1817; 4624.57; 994.232
1818; 4622.73; 994.211
1819; 4620.9; 994.19
1820; 4619.06; 994.169
1821; 4617.23; 994.147
1822; 4615.4; 994.126
1823; 4613.58; 994.105
1824; 4611.75; 994.084
1825; 4609.93; 994.063
1826; 4608.1; 994.042
1827; 4606.28; 994.02
1828; 4604.47; 993.999
1829; 4602.65; 993.978
1830; 4600.83; 993.957
1831; 4599.02; 993.936
1832; 4597.21; 993.915
1833; 4595.4; 993.894
1834; 4593.59; 993.872
1835; 4591.78; 993.851
1836; 4589.98; 993.83
1837; 4588.18; 993.809
1838; 4586.38; 993.788
1839; 4584.58; 993.767
1840; 4582.78; 993.746
1841; 4580.98; 993.725
1842; 4579.19; 993.703
1843; 4577.39; 993.682
1844; 4575.6; 993.661
1845; 4573.82; 993.64
1846; 4572.03; 993.619
1847; 4570.24; 993.598
1848; 4568.46; 993.577
1849; 4566.68; 993.556
1850; 4564.9; 993.535
1851; 4563.12; 993.514
1852; 4561.34; 993.493
1853; 4559.56; 993.472
1854; 4557.79; 993.451
1855; 4556.02; 993.43
1856; 4554.25; 993.409
1857; 4552.48; 993.388
1858; 4550.71; 993.367
1859; 4548.95; 993.346
1860; 4547.18; 993.325
1861; 4545.42; 993.304
1862; 4543.66; 993.283
1863; 4541.9; 993.262
1864; 4540.15; 993.241
1865; 4538.39; 993.22
1866; 4536.64; 993.199
1867; 4534.88; 993.178
1868; 4533.13; 993.157
1869; 4531.39; 993.136
1870; 4529.64; 993.115
1871; 4527.89; 993.094
1872; 4526.15; 993.073
1873; 4524.41; 993.052
1874; 4522.67; 993.031
1875; 4520.93; 993.01
1876; 4519.19; 992.989
1877; 4517.46; 992.968
1878; 4515.72; 992.947
1879; 4513.99; 992.926
1880; 4512.26; 992.905
1881; 4510.53; 992.884
1882; 4508.8; 992.863
1883; 4507.08; 992.843
1884; 4505.35; 992.822
1885; 4503.63; 992.801
1886; 4501.91; 992.78
1887; 4500.19; 992.759
1888; 4498.47; 992.738
1889; 4496.76; 992.717
1890; 4495.04; 992.696
1891; 4493.33; 992.675
1892; 4491.62; 992.655
1893; 4489.91; 992.634
1894; 4488.2; 992.613
1895; 4486.5; 992.592
1896; 4484.79; 992.571
1897; 4483.09; 992.55
1898; 4481.39; 992.529
1899; 4479.69; 992.509
1900; 4477.99; 992.488
1901; 4476.29; 992.467
1902; 4474.6; 992.446
1903; 4472.9; 992.425
1904; 4471.21; 992.405
1905; 4469.52; 992.384
1906; 4467.83; 992.363
1907; 4466.15; 992.342
1908; 4464.46; 992.321
1909; 4462.78; 992.3
1910; 4461.09; 992.28
1911; 4459.41; 992.259
1912; 4457.73; 992.238
1913; 4456.06; 992.217
1914; 4454.38; 992.197
1915; 4452.7; 992.176
1916; 4451.03; 992.155
1917; 4449.36; 992.134
1918; 4447.69; 992.114
1919; 4446.02; 992.093
1920; 4444.35; 992.072
1921; 4442.69; 992.051
1922; 4441.02; 992.031
1923; 4439.36; 992.01
1924; 4437.7; 991.989
1925; 4436.04; 991.968
1926; 4434.38; 991.948
1927; 4432.73; 991.927
1928; 4431.07; 991.906
1929; 4429.42; 991.886
1930; 4427.77; 991.865
1931; 4426.12; 991.844
1932; 4424.47; 991.823
1933; 4422.82; 991.803
1934; 4421.17; 991.782
1935; 4419.53; 991.761
1936; 4417.89; 991.741
1937; 4416.25; 991.72
1938; 4414.61; 991.699
1939; 4412.97; 991.679
1940; 4411.33; 991.658
1941; 4409.7; 991.637
1942; 4408.06; 991.617
1943; 4406.43; 991.596
1944; 4404.8; 991.575
1945; 4403.17; 991.555
1946; 4401.54; 991.534
1947; 4399.92; 991.513
1948; 4398.29; 991.493
1949; 4396.67; 991.472
1950; 4395.05; 991.452
1951; 4393.43; 991.431
1952; 4391.81; 991.41
1953; 4390.19; 991.39
1954; 4388.57; 991.369
1955; 4386.96; 991.349
1956; 4385.35; 991.328
1957; 4383.73; 991.307
